quizzes,solutions
000000375260008000574009000002704000019300086750000032908210600000090043130050009,891642375263578914574139268382764591419325786756981432948213657625897143137456829
405730000000096050810240900007050160100300295029000087042107006030000800608400000,495731628273896451816245973387952164164378295529614387942187536731569842658423719
060008005800710230900040060000901020053027000009630104001004897038050042600000000,367298415845716239912543768476981523153427986289635174521364897738159642694872351
401972030839005000000008045004090002670500003008020760005810009000300620000007104,451972836839645217726138945314796582672581493598423761265814379147359628983267154
060743000070050900103060540010075020000306100089100073002009368400000051000080200,965743812874251936123968547316875429247396185589124673752419368498632751631587294
870020400000930006100005283020090340600400028500100090007050000206000905080304010,873621459452938176169745283728596341691473528534182697317259864246817935985364712
700600209030800006091070054014790023305000700000100080080000002507020060006340510,758614239432859176691273854814795623365482791279136485183567942547921368926348517
045030000009001508008060092060008005000900840702150063097605020401080050300002001,245839176679241538138567492964378215513926847782154963897615324421783659356492781
108002400003780095690003012060200001004805030700049500400000300520010086070908000,158692473243781695697453812865237941914865237732149568481576329529314786376928154
912800300000052060005700080036040057000000400008109032020900040470016800800003796,912864375784352169365791284136248957297635418548179632623987541479516823851423796
010009702090260001300007905700010048060092100023000007080070304904028500036500000,615439782897265431342187965759613248468792153123854697581976324974328516236541879
080005002632004000500000948000800093100500070006390210300710005071000600940020780,489175362632984157517236948724861593193542876856397214368719425271458639945623781
070084096004100030803009400000600007000253064510700900030010052001837000960000008,175384296694172835823569471342691587789253164516748923438916752251837649967425318
021030050905000003000980207008501006300007004004006020100003709439008100050060002,721634958985712643643985217298541376316827594574396821162453789439278165857169432
400809001506020700090051034004070003321480000080000050007230100002506080000100069,473869521516324798298751634654972813321485976789613452967238145142596387835147269
900050040852400000046102000300609408080075006001000200200007105095800030074036009,913758642852463971746192583327619458489275316561384297238947165695821734174536829
060905800247001050009030004010387020000500030870004600000620001450100080036000007,361945872247861953589732164615387429924516738873294615798623541452179386136458297
824106030530420000006050000900000106100570002070300085607000004009008050000712098,824196537531427869796853421953284176168579342472361985687935214219648753345712698
034002000000709012200000830000500006806003940400080370609050700140200500320467000,734812659568739412291645837913574286876123945452986371689351724147298563325467198
900165007600300800050004100000040050310570002024608709802090001460700030009000600,983165247641327895257984163798241356316579482524638719832496571465712938179853624
030007002010209060700050398000800016006503400104062003003078000020940000007000951,539687142418239765762451398375894216286513479194762583953178624621945837847326951
049080156000070048260000000900326010010000600000405379082040907001830002050900080,749283156135679248268154793974326815513798624826415379682541937491837562357962481
320601009800700500005200070070000384030045020009078010100030008090002401400000736,327651849814793562965284173571926384638145927249378615156437298793862451482519736
190006070830150900020008450603405008040080207001030000950010306060900004002000080,195246873834157962726398451673425198549681237281739645957814326368972514412563789
140020370800009024060007509600030050000801000200700836090002080703040100001650002,149526378857319624362487519678234951935861247214795836596172483723948165481653792
003650900040100000600009001109008030076000054500720800307060040208071690000302500,713654928942187365685239471129548736876913254534726819397865142258471693461392587
